czas,bzdura,x,y,z
5.129508,ankieta PRZED_wysoki_minimalna ilość informacji,0.00, 2.95, 0.00
6.46292,False,0.00, 2.95, 0.00
6.46292,location,0.00, 2.95, 0.00
7.469537,location,0.00, 2.17, 2.50
7.76,diamond,0.00, 2.17, 4.00
8.32,diamond,0.00, 2.17, 6.80
8.476335,location,0.00, 2.17, 7.50
8.98,diamond,0.00, 2.17, 10.10
9.483128,location,0.00, 2.17, 12.60
9.66,diamond,0.00, 2.17, 13.50
10.34,diamond,0.00, 1.75, 16.90
10.37864,jump,0.00, 1.73, 17.00
10.48973,location,0.00, 2.84, 17.60
10.84,diamond,0.00, 4.84, 19.40
11.24,diamond,0.00, 4.79, 21.40
11.48975,location,0.00, 3.61, 22.60
12.08,diamond,0.00, -2.07, 25.20
12.49643,location,0.00, -2.68, 23.90
13.50311,location,2.01, -2.68, 22.79
14.50994,location,2.43, -2.68, 24.54
15.51666,location,2.46, -2.68, 24.64
16.52335,location,0.18, -2.68, 24.30
16.85663,jump,0.43, -2.68, 22.72
17.53014,location,0.83, 1.04, 19.73
18.53685,location,1.17, 2.30, 14.90
19.2659,jump,1.30, 2.34, 11.35
19.54364,location,1.52, 4.52, 9.97
20.54367,location,0.44, 2.71, 5.48
20.689329999999998,jump,0.18, 2.17, 4.88
21.55045,location,0.85, 5.17, 0.63
22.45285,jump,0.44, 2.18, -3.55
22.55695,location,0.52, 3.10, -4.04
23.56376,location,-1.07, 3.96, -5.36
24.57052,location,0.45, 2.21, -5.13
25.57716,location,0.45, 2.21, -5.13
26.58406,location,0.45, 2.21, -5.13
27.59079,location,0.24, 2.17, -2.01
28.5975,location,-0.20, 2.17, 1.69
29.60423,location,-1.29, 2.29, -2.94
30.61102,location,-4.60, 1.32, -5.40
31.61777,location,-4.49, 1.32, -5.17
32.60364,jump,-2.55, 1.32, -3.89
32.62445,location,-2.55, 1.51, -3.89
33.63131,location,-1.78, 3.56, -5.35
34.63798,location,-1.78, 2.20, -5.35
35.64469,location,-1.78, 2.20, -5.35
36.65143,location,-1.78, 2.20, -5.35
37.65821,location,-1.78, 2.20, -5.35
38.66497,location,-1.78, 2.20, -5.35
39.67168,location,-1.78, 2.20, -5.35
40.67841,location,-1.78, 2.20, -5.35
41.68518,location,-1.78, 2.20, -5.35
42.69202,location,-1.78, 2.20, -5.35
43.69867,location,-1.78, 2.20, -5.35
44.70557,location,-1.78, 2.20, -5.35
45.71222,location,-1.78, 2.20, -5.35
46.719,location,-1.78, 2.20, -5.35
47.72565,location,-1.78, 2.20, -5.35
48.73248,location,-1.78, 2.20, -5.35
49.73918,location,-1.78, 2.20, -5.35
50.74589,location,-1.78, 2.20, -5.35
51.75267,location,-1.78, 2.20, -5.35
52.75938,location,-1.78, 2.20, -5.35
53.76617,location,-1.78, 2.20, -5.35
54.7728,location,-1.78, 2.20, -5.35
55.77948,location,-1.78, 2.20, -5.35
56.78624,location,-1.78, 2.20, -5.35
57.78629,location,-1.78, 2.20, -5.35
58.79298,location,-1.78, 2.20, -5.35
